timestamp_us,voltage
4844061,1.604375
4848059,1.591125
4852062,1.591125
4856060,1.679750
4860058,1.656500
4864063,1.573875
4868063,1.629250
4872059,1.687500
4876061,1.605500
4880060,1.605500
4884090,1.573375
4888063,1.665250
4892061,1.663625
4896062,1.578250
4900062,1.617500
4904059,1.686250
4908061,1.686250
4912059,1.613125
4916060,1.567375
4920060,1.653125
4924061,1.662000
4928057,1.572125
4932063,1.604625
4936059,1.604625
4940062,1.691875
4944061,1.625000
4948062,1.555125
4952059,1.640250
4956059,1.675750
4960055,1.583125
4964063,1.583125
4968059,1.583125
4972061,1.670750
4976061,1.634250
4980060,1.559375
4984060,1.628625
4988074,1.675625
4992063,1.675625
4996072,1.592750
5000081,1.598250
5004066,1.713750
5008063,1.700625
5012060,1.612375
5016062,1.612375
5020061,1.668125
5024059,1.742000
5028059,1.685625
5032065,1.688750
5036062,1.802375
5040068,1.789500
5044062,1.789500
5048062,1.676000
5052062,1.683250
5056068,1.726125
5060066,1.639125
5064066,1.577500
5068066,1.648125
5072069,1.648125
5076066,1.647250
5080063,1.548500
5084057,1.567375
5088066,1.654875
5092066,1.604250
5096063,1.536500
5100058,1.536500
5104062,1.615125
5108056,1.648125
5112062,1.555875
5116063,1.556000
5120056,1.644750
5124063,1.603000
5128060,1.603000
5132061,1.500750
5136060,1.509000
5140061,1.479000
5144061,1.295000
5148062,1.267375
5152057,1.267375
5156061,1.552625
5160061,1.988750
5164063,2.522000
5168059,2.961250
5172059,2.833500
5176061,2.185750
5180061,2.185750
5184059,1.805250
5188061,1.941875
5192074,2.038125
5196062,1.814750
5200061,1.594000
5204063,1.540500
5208061,1.540500
5212063,1.502625
5216057,1.500875
5220062,1.576875
5224062,1.558250
5228063,1.458500
5232061,1.494250
5236060,1.494250
5240058,1.587375
5244063,1.532625
5248060,1.460625
5252061,1.541250
5256061,1.587500
5260061,1.501375
5264060,1.501375
5268060,1.500875
5272060,1.596250
5276062,1.570000
5280058,1.502500
5284061,1.576875
5288062,1.627500
5292090,1.627500
5296062,1.534375
5300062,1.510750
5304059,1.609250
5308063,1.607875
5312060,1.535125
5316062,1.535125
5320062,1.583625
5324060,1.646250
5328061,1.576875
5332062,1.544500
5336059,1.629250
5340061,1.636625
5344059,1.636625
5348062,1.556375
5352060,1.596250
5356058,1.687000
5360063,1.646125
5364063,1.601875
5368058,1.682250
5372062,1.682250
5376061,1.706125
5380061,1.621875
5384060,1.643250
5388060,1.738750
5392061,1.701500
5396062,1.638750
5400061,1.638750
5404061,1.721875
5408058,1.772375
5412060,1.686750
5416061,1.666000
5420062,1.733375
5424061,1.686375
5428062,1.686375
5432058,1.593625
5436062,1.639625
5440056,1.689250
5444064,1.601625
5448060,1.572125
5452060,1.653625
5456062,1.653625
5460062,1.625500
5464060,1.524250
5468061,1.575875
5472056,1.652125
5476061,1.577625
5480059,1.577625
5484061,1.530875
5488060,1.617625
5492061,1.624500
5496085,1.538500
5500062,1.564500
5504060,1.642625
5508062,1.642625
5512057,1.592000
5516059,1.545750
5520059,1.625875
5524061,1.649500
5528074,1.566625
5532056,1.584000
5536052,1.584000
5540051,1.669375
5544062,1.618625
5548062,1.551625
5552060,1.634875
5556062,1.684375
5560058,1.593500
5564061,1.593500
5568060,1.581750
5572061,1.671250
5576061,1.643375
5580061,1.568375
5584057,1.626500
5588061,1.671250
5592060,1.671250
5596066,1.590750
5600060,1.582750
5604056,1.680750
5608064,1.666000
5612063,1.574000
5616060,1.574000
5620062,1.614375
5624059,1.680750
5628061,1.606750
5632061,1.560625
5636062,1.653625
5640063,1.673250
5644062,1.673250
5648059,1.583375
5652061,1.603125
5656061,1.683875
5660062,1.622750
5664056,1.562750
5668063,1.644500
5672060,1.644500
5676064,1.671375
5680061,1.581375
5684062,1.590375
5688062,1.680000
5692060,1.641125
5696090,1.576000
5700064,1.576000
5704063,1.647000
5708064,1.676500
5712060,1.576500
5716062,1.579500
5720061,1.686750
5724062,1.661250
5728060,1.661250
5732061,1.568500
5736059,1.619125
5740063,1.685500
5744059,1.612375
5748061,1.580000
5752061,1.670625
5756060,1.670625
5760060,1.673875
5764062,1.588125
5768061,1.620750
5772063,1.691375
5776058,1.629500
5780062,1.629500
5784061,1.596750
5788062,1.705375
5792059,1.729875
5796074,1.632375
5800062,1.646500
5804065,1.730500
5808060,1.730500
5812062,1.703000
5816061,1.686750
5820060,1.791875
5824060,1.808000
5828061,1.695250
5832062,1.688250
5836062,1.688250
5840059,1.755125
5844061,1.683000
5848060,1.580375
5852057,1.647250
5856063,1.697375
5860062,1.598250
5864059,1.598250
5868063,1.563875
5872062,1.647625
5876062,1.626375
5880060,1.541875
5884059,1.593750
5888061,1.664375
5892062,1.664375
5896061,1.588250
5900092,1.551250
5904063,1.638750
